"Recognition Log: Katherine Chan, Thomas Ruby, Jonathan Zhang // $1 Recognizer // XML Dataset // USER-DEPENDENT RANDOM-1",,,,,,,,,,,
User,Gesture Type,Random Iteration[1 to 1],#ofTrainingExamples[E],TotalSizeOfTrainingSet,TrainingSetContents,Candidate,RecoResultGestureType[what-was-recognized],CorrectIncorrect[1or0],RecoResultScore,RecoResultBestMatch[specific-instance],RecoResultNBestSorted[instance-and-score]
2,arrow,1,2,32,"dict_keys(['triangle02', 'triangle10', 'x04', 'x03', 'rectangle09', 'rectangle03', 'circle02', 'circle01', 'check06', 'check07', 'caret02', 'caret07', 'question_mark07', 'question_mark09', 'arrow07', 'arrow01', 'left_sq_bracket04', 'left_sq_bracket10', 'right_sq_bracket04', 'right_sq_bracket02', 'v04', 'v05', 'delete_mark08', 'delete_mark03', 'left_curly_brace08', 'left_curly_brace02', 'right_curly_brace03', 'right_curly_brace07', 'star03', 'star06', 'pigtail09', 'pigtail07'])",arrow09,arrow,1,0.718175798,arrow01,"[('arrow01', 0.7181757975511305), ('arrow07', 0.7112411694186387), ('right_curly_brace03', 0.6560659063390231), ('pigtail09', 0.619638030706766), ('x03', 0.6148979228056404), ('x04', 0.6002143246976067), ('right_sq_bracket02', 0.5981751908541465), ('caret02', 0.5909363531878757), ('caret07', 0.5833337450638318), ('star06', 0.5693501547413589), ('right_sq_bracket04', 0.5684086168692752), ('star03', 0.5678459731820733), ('pigtail07', 0.5503289800175355), ('check06', 0.5481536425059228), ('right_curly_brace07', 0.5475871306472896), ('check07', 0.5175354401185052), ('left_curly_brace02', 0.5073565438268874), ('question_mark07', 0.5071415401609061), ('delete_mark03', 0.48815344185644693), ('triangle02', 0.4770487713234135), ('v05', 0.47391175738013125), ('delete_mark08', 0.47131249858593927), ('triangle10', 0.4683296786754979), ('v04', 0.4658066219602329), ('question_mark09', 0.455385835074531), ('rectangle09', 0.4451932130101759), ('left_curly_brace08', 0.430474828270748), ('left_sq_bracket04', 0.4107642205492992), ('left_sq_bracket10', 0.40052190501838214), ('rectangle03', 0.38123755846779916), ('circle02', 0.3488971694805145), ('circle01', 0.3280201567080707)]"
2,left_sq_bracket,1,2,32,"dict_keys(['triangle02', 'triangle10', 'x04', 'x03', 'rectangle09', 'rectangle03', 'circle02', 'circle01', 'check06', 'check07', 'caret02', 'caret07', 'question_mark07', 'question_mark09', 'arrow07', 'arrow01', 'left_sq_bracket04', 'left_sq_bracket10', 'right_sq_bracket04', 'right_sq_bracket02', 'v04', 'v05', 'delete_mark08', 'delete_mark03', 'left_curly_brace08', 'left_curly_brace02', 'right_curly_brace03', 'right_curly_brace07', 'star03', 'star06', 'pigtail09', 'pigtail07'])",left_sq_bracket02,left_sq_bracket,1,0.931465036,left_sq_bracket04,"[('left_sq_bracket04', 0.9314650357799564), ('left_sq_bracket10', 0.91389042803817), ('left_curly_brace08', 0.793880499834373), ('rectangle09', 0.7261151421887475), ('circle01', 0.7194378861280393), ('triangle02', 0.6998226208262093), ('circle02', 0.6967285472348332), ('check07', 0.6942948794551265), ('left_curly_brace02', 0.6929142375532489), ('triangle10', 0.6883365084718501), ('v04', 0.6877194659342925), ('rectangle03', 0.6875115679759306), ('check06', 0.6707674568142632), ('v05', 0.6472922732522635), ('right_curly_brace07', 0.5861470573014883), ('x04', 0.549229864527743), ('x03', 0.5384761327085741), ('right_curly_brace03', 0.5252065811655936), ('question_mark07', 0.5211014615049065), ('question_mark09', 0.49359733932192607), ('right_sq_bracket04', 0.4778027514573987), ('right_sq_bracket02', 0.47311572517239375), ('arrow07', 0.44166909929909837), ('arrow01', 0.40409155614756453), ('pigtail07', 0.3895958794625439), ('caret07', 0.34186622102380293), ('pigtail09', 0.3400458480399384), ('star03', 0.32505989623995746), ('caret02', 0.3225042223715857), ('star06', 0.3191826824284082), ('delete_mark03', 0.2806708735145198), ('delete_mark08', 0.23528672403972783)]"
2,right_sq_bracket,1,2,32,"dict_keys(['triangle02', 'triangle10', 'x04', 'x03', 'rectangle09', 'rectangle03', 'circle02', 'circle01', 'check06', 'check07', 'caret02', 'caret07', 'question_mark07', 'question_mark09', 'arrow07', 'arrow01', 'left_sq_bracket04', 'left_sq_bracket10', 'right_sq_bracket04', 'right_sq_bracket02', 'v04', 'v05', 'delete_mark08', 'delete_mark03', 'left_curly_brace08', 'left_curly_brace02', 'right_curly_brace03', 'right_curly_brace07', 'star03', 'star06', 'pigtail09', 'pigtail07'])",right_sq_bracket06,right_sq_bracket,1,0.969476488,right_sq_bracket04,"[('right_sq_bracket04', 0.9694764883655452), ('right_sq_bracket02', 0.9090944565486343), ('question_mark07', 0.7737666899162634), ('right_curly_brace07', 0.7610581259954352), ('caret07', 0.7607115830124909), ('caret02', 0.753538594215242), ('right_curly_brace03', 0.7216870555764494), ('check06', 0.6661022039271245), ('arrow07', 0.6454143902910697), ('question_mark09', 0.6286181905609372), ('arrow01', 0.6210984315972201), ('delete_mark08', 0.5802952744356571), ('delete_mark03', 0.5556960670025464), ('check07', 0.5478355419474615), ('left_curly_brace08', 0.5306918939269453), ('pigtail09', 0.5274614352125588), ('left_curly_brace02', 0.516226258572285), ('left_sq_bracket04', 0.4478389757399416), ('left_sq_bracket10', 0.4340655149995861), ('x03', 0.4004305113132547), ('pigtail07', 0.3930375390111408), ('star06', 0.3808269075082944), ('rectangle09', 0.3732391114850574), ('star03', 0.3611256426881527), ('x04', 0.3578032202817246), ('v05', 0.3573328335301085), ('triangle10', 0.35438344435076363), ('v04', 0.34541629102257676), ('triangle02', 0.3450844034895214), ('circle01', 0.3346332251591543), ('rectangle03', 0.3095068699114829), ('circle02', 0.3080684675420814)]"
2,v,1,2,32,"dict_keys(['triangle02', 'triangle10', 'x04', 'x03', 'rectangle09', 'rectangle03', 'circle02', 'circle01', 'check06', 'check07', 'caret02', 'caret07', 'question_mark07', 'question_mark09', 'arrow07', 'arrow01', 'left_sq_bracket04', 'left_sq_bracket10', 'right_sq_bracket04', 'right_sq_bracket02', 'v04', 'v05', 'delete_mark08', 'delete_mark03', 'left_curly_brace08', 'left_curly_brace02', 'right_curly_brace03', 'right_curly_brace07', 'star03', 'star06', 'pigtail09', 'pigtail07'])",v02,v,1,0.957522717,v04,"[('v04', 0.9575227170014294), ('v05', 0.9139227778076007), ('rectangle09', 0.766743094641837), ('triangle02', 0.7497079507386666), ('rectangle03', 0.7403508409626954), ('left_sq_bracket10', 0.7228639694633016), ('circle02', 0.7176805894380269), ('left_sq_bracket04', 0.7135208803648952), ('check07', 0.7134072174817394), ('left_curly_brace02', 0.703924684455997), ('triangle10', 0.694058002864727), ('left_curly_brace08', 0.6856813781761248), ('circle01', 0.6851506193854824), ('x03', 0.5715848548066137), ('x04', 0.5706340519200866), ('check06', 0.5670375619000244), ('pigtail07', 0.5588545381874128), ('pigtail09', 0.5211462121085586), ('right_curly_brace07', 0.46914186430265137), ('arrow07', 0.46340813454783814), ('right_curly_brace03', 0.45721574578641866), ('delete_mark03', 0.45644903861202946), ('arrow01', 0.4505506953299143), ('question_mark07', 0.44845896041187694), ('star03', 0.4422679864544602), ('delete_mark08', 0.42486709423911706), ('star06', 0.40765651249854173), ('caret02', 0.38110991750403433), ('question_mark09', 0.37811216630098377), ('caret07', 0.3638027637460649), ('right_sq_bracket02', 0.34958081851925593), ('right_sq_bracket04', 0.3452980991713619)]"
2,delete_mark,1,2,32,"dict_keys(['triangle02', 'triangle10', 'x04', 'x03', 'rectangle09', 'rectangle03', 'circle02', 'circle01', 'check06', 'check07', 'caret02', 'caret07', 'question_mark07', 'question_mark09', 'arrow07', 'arrow01', 'left_sq_bracket04', 'left_sq_bracket10', 'right_sq_bracket04', 'right_sq_bracket02', 'v04', 'v05', 'delete_mark08', 'delete_mark03', 'left_curly_brace08', 'left_curly_brace02', 'right_curly_brace03', 'right_curly_brace07', 'star03', 'star06', 'pigtail09', 'pigtail07'])",delete_mark06,delete_mark,1,0.926059045,delete_mark08,"[('delete_mark08', 0.926059045396055), ('delete_mark03', 0.8703576891665983), ('caret07', 0.6330853144724985), ('caret02', 0.628254913623078), ('right_sq_bracket04', 0.6140755153946261), ('right_sq_bracket02', 0.5853132049689797), ('question_mark09', 0.5057301640716001), ('arrow07', 0.5039009187577076), ('question_mark07', 0.5002258714458067), ('arrow01', 0.49067372495625483), ('right_curly_brace03', 0.45625848999821883), ('v05', 0.44071738702551544), ('pigtail09', 0.43638969644858827), ('right_curly_brace07', 0.4234819776043799), ('check06', 0.4148800768895521), ('v04', 0.4041040727791064), ('x03', 0.40060157924151774), ('x04', 0.3983621823664144), ('check07', 0.379942689313971), ('star03', 0.36732716970813495), ('star06', 0.3571634032038654), ('pigtail07', 0.34316683646961343), ('rectangle09', 0.3308867294539627), ('left_curly_brace02', 0.32717735010205573), ('triangle02', 0.3192881275037749), ('triangle10', 0.3087299259869537), ('left_curly_brace08', 0.28284897550888055), ('rectangle03', 0.28244246759225844), ('left_sq_bracket04', 0.2772619515334822), ('circle02', 0.25876594223860416), ('left_sq_bracket10', 0.25873766823298106), ('circle01', 0.2244998742402513)]"
2,left_curly_brace,1,2,32,"dict_keys(['triangle02', 'triangle10', 'x04', 'x03', 'rectangle09', 'rectangle03', 'circle02', 'circle01', 'check06', 'check07', 'caret02', 'caret07', 'question_mark07', 'question_mark09', 'arrow07', 'arrow01', 'left_sq_bracket04', 'left_sq_bracket10', 'right_sq_bracket04', 'right_sq_bracket02', 'v04', 'v05', 'delete_mark08', 'delete_mark03', 'left_curly_brace08', 'left_curly_brace02', 'right_curly_brace03', 'right_curly_brace07', 'star03', 'star06', 'pigtail09', 'pigtail07'])",left_curly_brace10,left_curly_brace,1,0.763021771,left_curly_brace02,"[('left_curly_brace02', 0.7630217714871435), ('left_curly_brace08', 0.7482586659198096), ('check06', 0.7462305775419493), ('check07', 0.7249916937606142), ('right_curly_brace07', 0.6940198695893327), ('question_mark07', 0.6845708177370575), ('right_sq_bracket02', 0.6339378263643888), ('right_sq_bracket04', 0.6154570342183303), ('arrow07', 0.6055837209468127), ('right_curly_brace03', 0.5983799053385027), ('left_sq_bracket04', 0.5962787268332326), ('left_sq_bracket10', 0.5960014230178249), ('question_mark09', 0.5934956925880126), ('caret07', 0.5895186643427575), ('caret02', 0.5852792574598906), ('v04', 0.5788356758505784), ('arrow01', 0.5693132912729818), ('v05', 0.5585945251733457), ('pigtail09', 0.5108671937303733), ('rectangle09', 0.49990162627513757), ('x03', 0.47193570519180283), ('triangle02', 0.46527226343666894), ('triangle10', 0.4407935536392016), ('pigtail07', 0.43749703405309814), ('rectangle03', 0.43707618568317697), ('circle01', 0.436966337008022), ('x04', 0.43695598914802336), ('circle02', 0.42594279520951706), ('star06', 0.41424620445592597), ('star03', 0.4096510841268627), ('delete_mark08', 0.33979730831376453), ('delete_mark03', 0.33850210302919115)]"
2,right_curly_brace,1,2,32,"dict_keys(['triangle02', 'triangle10', 'x04', 'x03', 'rectangle09', 'rectangle03', 'circle02', 'circle01', 'check06', 'check07', 'caret02', 'caret07', 'question_mark07', 'question_mark09', 'arrow07', 'arrow01', 'left_sq_bracket04', 'left_sq_bracket10', 'right_sq_bracket04', 'right_sq_bracket02', 'v04', 'v05', 'delete_mark08', 'delete_mark03', 'left_curly_brace08', 'left_curly_brace02', 'right_curly_brace03', 'right_curly_brace07', 'star03', 'star06', 'pigtail09', 'pigtail07'])",right_curly_brace06,right_sq_bracket,0,0.822384195,right_sq_bracket02,"[('right_sq_bracket02', 0.822384194694253), ('right_sq_bracket04', 0.804126620341352), ('right_curly_brace07', 0.7907785759703563), ('question_mark07', 0.7765792107965637), ('right_curly_brace03', 0.7348446240052133), ('caret02', 0.7266471856351364), ('caret07', 0.7247690666814117), ('check06', 0.6930790065774981), ('question_mark09', 0.6477715986875956), ('arrow07', 0.6431345105778719), ('arrow01', 0.6179271227482099), ('check07', 0.6076601459062936), ('left_curly_brace08', 0.5779680167609087), ('left_curly_brace02', 0.5484548646560825), ('pigtail09', 0.5156194920787743), ('delete_mark08', 0.5006189568471225), ('delete_mark03', 0.4867196170349385), ('left_sq_bracket04', 0.43394522247072875), ('left_sq_bracket10', 0.4327877957120523), ('x03', 0.4327102944718324), ('star06', 0.4321123101084532), ('star03', 0.4212513645664657), ('pigtail07', 0.41517973908339), ('v04', 0.3876577172601464), ('v05', 0.38748206842559807), ('x04', 0.38735646894393827), ('rectangle09', 0.3850956376262945), ('triangle02', 0.3246240935778756), ('circle02', 0.32200593162907265), ('circle01', 0.32135280522485254), ('triangle10', 0.3091056907300759), ('rectangle03', 0.30904305260726395)]"
2,star,1,2,32,"dict_keys(['triangle02', 'triangle10', 'x04', 'x03', 'rectangle09', 'rectangle03', 'circle02', 'circle01', 'check06', 'check07', 'caret02', 'caret07', 'question_mark07', 'question_mark09', 'arrow07', 'arrow01', 'left_sq_bracket04', 'left_sq_bracket10', 'right_sq_bracket04', 'right_sq_bracket02', 'v04', 'v05', 'delete_mark08', 'delete_mark03', 'left_curly_brace08', 'left_curly_brace02', 'right_curly_brace03', 'right_curly_brace07', 'star03', 'star06', 'pigtail09', 'pigtail07'])",star09,star,1,0.85614841,star03,"[('star03', 0.8561484102690055), ('star06', 0.812378752500955), ('arrow07', 0.5196189505477491), ('arrow01', 0.5036310876490027), ('x03', 0.47987235345802703), ('x04', 0.4617692386709723), ('delete_mark03', 0.4610198281704758), ('right_curly_brace03', 0.44556875316034905), ('delete_mark08', 0.44294520396119197), ('left_curly_brace02', 0.4410578123821953), ('v05', 0.4259790056594639), ('check07', 0.42070537042636336), ('v04', 0.4149742399351075), ('question_mark07', 0.3805055177381268), ('question_mark09', 0.3747916544472728), ('pigtail09', 0.37197341130247685), ('caret02', 0.3688438256641422), ('caret07', 0.3645620842794258), ('check06', 0.3480560572826461), ('rectangle09', 0.3462351817278654), ('right_curly_brace07', 0.33829612242968843), ('triangle02', 0.33277050680243725), ('pigtail07', 0.3299026292102696), ('left_curly_brace08', 0.3220473977050481), ('right_sq_bracket04', 0.3184647521929781), ('left_sq_bracket04', 0.31650035559241385), ('right_sq_bracket02', 0.3137843079089033), ('left_sq_bracket10', 0.3055895607681355), ('triangle10', 0.2936953941365451), ('rectangle03', 0.285549376687817), ('circle02', 0.2675498631719442), ('circle01', 0.24354697093577293)]"
2,pigtail,1,2,32,"dict_keys(['triangle02', 'triangle10', 'x04', 'x03', 'rectangle09', 'rectangle03', 'circle02', 'circle01', 'check06', 'check07', 'caret02', 'caret07', 'question_mark07', 'question_mark09', 'arrow07', 'arrow01', 'left_sq_bracket04', 'left_sq_bracket10', 'right_sq_bracket04', 'right_sq_bracket02', 'v04', 'v05', 'delete_mark08', 'delete_mark03', 'left_curly_brace08', 'left_curly_brace02', 'right_curly_brace03', 'right_curly_brace07', 'star03', 'star06', 'pigtail09', 'pigtail07'])",pigtail10,pigtail,1,0.900336592,pigtail09,"[('pigtail09', 0.900336591666065), ('pigtail07', 0.8603117677425997), ('x03', 0.729568880582635), ('x04', 0.7129913072764338), ('caret02', 0.676576210393167), ('caret07', 0.6636397248786916), ('v05', 0.6395217742416611), ('arrow01', 0.6276318961044506), ('v04', 0.6001899902610125), ('arrow07', 0.5979079192329628), ('question_mark09', 0.5746318583423127), ('question_mark07', 0.5528425131584646), ('triangle02', 0.5460676031074556), ('rectangle09', 0.5460532093178883), ('triangle10', 0.5240986601434954), ('rectangle03', 0.5133827470916053), ('circle02', 0.5100673504845195), ('right_sq_bracket02', 0.4937840994425865), ('right_sq_bracket04', 0.4927010915614355), ('delete_mark08', 0.47354260531207115), ('delete_mark03', 0.45745970077465437), ('circle01', 0.4446096066679882), ('check07', 0.44299655573401764), ('right_curly_brace07', 0.4358741824870819), ('right_curly_brace03', 0.4333691077617131), ('left_curly_brace02', 0.43127253708269475), ('star06', 0.4222663711357789), ('check06', 0.41333781536330694), ('left_curly_brace08', 0.40387893042041945), ('star03', 0.3987383176181676), ('left_sq_bracket04', 0.3864647083635182), ('left_sq_bracket10', 0.37769800870522396)]"
2,triangle,1,3,48,"dict_keys(['triangle05', 'triangle06', 'triangle02', 'x10', 'x03', 'x01', 'rectangle04', 'rectangle09', 'rectangle02', 'circle08', 'circle10', 'circle06', 'check05', 'check08', 'check06', 'caret09', 'caret08', 'caret05', 'question_mark07', 'question_mark06', 'question_mark05', 'arrow07', 'arrow02', 'arrow09', 'left_sq_bracket07', 'left_sq_bracket01', 'left_sq_bracket08', 'right_sq_bracket07', 'right_sq_bracket10', 'right_sq_bracket09', 'v10', 'v02', 'v06', 'delete_mark08', 'delete_mark06', 'delete_mark03', 'left_curly_brace08', 'left_curly_brace04', 'left_curly_brace05', 'right_curly_brace03', 'right_curly_brace08', 'right_curly_brace07', 'star05', 'star08', 'star09', 'pigtail06', 'pigtail10', 'pigtail02'])",triangle03,triangle,1,0.950203135,triangle02,"[('triangle02', 0.9502031350914386), ('triangle05', 0.935245265729461), ('triangle06', 0.8906767214683492), ('circle08', 0.8176264204527953), ('circle10', 0.8136126276688189), ('rectangle09', 0.8075188284321042), ('circle06', 0.8068465999781791), ('rectangle02', 0.8039752414299159), ('rectangle04', 0.7756753578694111), ('v02', 0.7398197546475793), ('v06', 0.7331681917897419), ('v10', 0.722594240068968), ('left_sq_bracket08', 0.711967354889999), ('x10', 0.6951247118409857), ('left_sq_bracket07', 0.6937654326172162), ('x01', 0.6699589615741559), ('x03', 0.6662184332617112), ('left_sq_bracket01', 0.6497610437326853), ('left_curly_brace05', 0.5912563661131879), ('left_curly_brace04', 0.5771363046888737), ('left_curly_brace08', 0.5769458659522831), ('pigtail10', 0.5715919724474556), ('check08', 0.5390425063486266), ('check05', 0.4924392725306431), ('pigtail02', 0.4867088187231544), ('pigtail06', 0.4847212640178209), ('check06', 0.4764100573367672), ('arrow09', 0.4616448014164508), ('arrow07', 0.4052015800619083), ('question_mark05', 0.39097138624034544), ('star05', 0.388197289985861), ('star08', 0.38551702452362957), ('right_curly_brace03', 0.3850417743275234), ('arrow02', 0.3652969659249312), ('right_curly_brace07', 0.3596330570112848), ('caret05', 0.3513096780332049), ('question_mark07', 0.3472683670469906), ('delete_mark03', 0.3421728352963316), ('question_mark06', 0.3403137515590421), ('delete_mark08', 0.33511074874099), ('delete_mark06', 0.332737167253665), ('star09', 0.31414064843317435), ('caret09', 0.3110394614299856), ('right_sq_bracket07', 0.29881321635502833), ('right_sq_bracket09', 0.2940716320052754), ('right_curly_brace08', 0.28919936904716026), ('right_sq_bracket10', 0.2881249563291839), ('caret08', 0.2673020604663575)]"
